id,question,reference_answer,provided_answer,answer_feedback,verification_feedback,score
4cbf58617df74dd5a5273f26628e3223,"To model the packet arrivals as a poisson process, we assumed that the arrivals for each time interval Δt are independent. Does this assumption hold for real INTERNET traffic? Explain your answer in 2-5 sentences. ","No. Real internet traffic often comes in bursts. Therefore, arrivals are not independent because the probability of an arrival happening at a node is influenced by previous arrivals at the node. For example, on-demand video streams selectively load the next video segments when needed. This means the actual network utilization depends on the current playback state on the client-side. The packet arrivals are not independent, as it is likely that there is a low utilization directly after the next segments have been loaded.","The arrivals are not independt for real internet traffic, because they can influence one another.
E.g if a request is sent, the probabillity of a next message (the response) is more likely.","The response is partially correct because the question requirement is to identify whether the arrivals at a node depend on previous arrivals at the same node. Therefore, the explanation that the arrival at a node depends on the outgoing packets is incorrect.",Partially correct,0.5
a07163ade38149fdaca6bc296f93dfea,"To model the packet arrivals as a poisson process, we assumed that the arrivals for each time interval Δt are independent. Does this assumption hold for real INTERNET traffic? Explain your answer in 2-5 sentences. ","No. Real internet traffic often comes in bursts. Therefore, arrivals are not independent because the probability of an arrival happening at a node is influenced by previous arrivals at the node. For example, on-demand video streams selectively load the next video segments when needed. This means the actual network utilization depends on the current playback state on the client-side. The packet arrivals are not independent, as it is likely that there is a low utilization directly after the next segments have been loaded.","No, I do not think that this assumption is true, especially when we are monitoring a connection that is far from being congested.
For example, with a single download of some data, the probability of more packets arriving after the first packet is no longer independent, and when the expected bytes have been transmitted, the probability of further packets belonging to the download is not very likely.
Another example is video streaming, where the video is transmitted in chunks and there are pauses between each chunk, the second packet of a chunk arrives with a higher probability, and after the chunk has been transmitted, there is a pause until the client requests another chunk, so again the arrivals are not independent.
In the examples given above, the arrivals of subsequent packets are not random and exponentially distributed, the packets arriving after the first packet are very likely to arrive consecutively, and as long as the download or video chunk is not completely received, the probability of getting further packets subsequent time intervals is higher than λΔt and after the download or chunk has finished, it is lower than 1 - λΔt.",The response is correct as it correctly associates the probability of a packet arrival happening at a node with previous arrivals at the node.,Correct,1.0
bf154b2d53544f6f810dc6c9be40eba5,WHAT is the purpose of Reverse Path Forwarding and Reverse Path Broadcast? HOW do they work?,"Purpose: Both implement a more efficient kind (in terms of duplicate packets) of broadcasting than flooding / to minimize the number of duplicate packets in the network when broadcasting.

Reverse Path Forwarding:  Each node has a routing table stemming from unicast routing algorithms. When receiving a packet of sender S from neighbor N at node X, check the routing table and only forward the packet to all adjacent nodes (except for N) when you would send packets to S over N → the assumption is that the packet used the BEST route until now.
Reverse Path Broadcast: Nodes monitor unicast traffic to learn which paths in the network they are a part of, that is node X knows that is on the best path between two nodes A and B if it receives unicast packets coming from A and going to B or visa versa. In other words, each node knows which spanning trees it is part of in the network. Reverse Path Broadcasting works identical to Reverse Path Forwarding with the exception that it only forwards packets on edges that are part of a spanning tree (again excluding the incoming line to N).","Reverse Path Forwarding and Reverse Path Broadcast are variations of broadcast routing algorithms.  RPF can work using uni-cast and multi-cast. When a broadcasted message arrives at a node, the node keeps track of where the message arrived from first, and ignores the messages that arrive later. Next, the node broadcasts the packet in all directions except the path it came from. This way, the shorted track between the source and node are tracked.  RPB works by forwarding packets only on the best unicast path. The best path is known by keeping track of the path used to broadcast packets between nodes.","The RPF explanation is partially correct as it incorrectly states that the receiving node ignores the later messages. RPB's explanation is also partially correct as the best path is identified by keeping track of unicast and not broadcast messages. Also, the purpose of reducing duplicate packets in the network is missing in response.",Partially correct,0.4
69987b1d48844920bc2b600dd0fea56c,Assume you have a local network with 3 users that are all interconnected and have perfect clocks. Typically the network is often congested as all users generate more traffic than the link’s capacities. Which of the encoding techniques introduced in the lecture should be used in this network to encode bitstreams? Give two reasons for your answer in 2-4 sentences.,"Binary Encoding, as it is the most efficient in terms of bandwidth since you get a full bit per baud instead of only 0.5. Additionally, you do not have to deal with clock drift and various ticking rates as all clocks are perfect. Therefore, self-clocking / clock recovery is not as necessary. Simple and cheap is also acceptable as one of the reasons.","The Mancester and Differantial Manchester Encoding both have a rate of 0.5bit/Baud. Binary Encoding on the other hand has a better utilization of the bandwidth with 1 bit/Baud. Since all users have perfect cocks, the missing self-clocking feature of the Binary Encoding is not of relevance. To avoid an even more congested network, the bitsream in the network should be encoded by Binary Encoding.",Correct.,Correct,2.5
563d3563320a45998879d905249988e1,"What happens to the ""collision domain diameter"" if you use CSMA / CD and increase the speed of a network by a factor of 10, eg from 10Mb / s to 100Mb / s (all else being equal)?","Diameter decreases by a factor of 10, e.g 300m to 30m.","The collision domain diameter will be divided by 10, because the frames are sent faster and there is less time to detect a collision.",The response is correct as it answers the change in the diameter scale accurately.,Correct,1.0
378c5ddf33df4bfaaf0221506cd60e4b,Write-down all addresses in Class A networks that are reserved.,126 Class A nets can be addressed in classful IP addressing (1.xx.yy.zz - 126.xx.yy.zz) 127.xx.yy.zz is reserved for loopback testing 0.xx.yy.zz can be accepted if stated accordingly (definitions defer whether this is in Class A),"0.0.0.0 (network number)
127.255.255.255 (broadcast)","Missing Loopback. And 126.255.255.255 or 98.255.255.255 is broadcast, too, not only 127.255.255.255",Incorrect,0.0
ff3116ec794e4a6ca0e69a5689b207a6,"What happens to the ""collision domain diameter"" if you use CSMA / CD and increase the speed of a network by a factor of 10, eg from 10Mb / s to 100Mb / s (all else being equal)?","Diameter decreases by a factor of 10, e.g 300m to 30m.",If you increase the speed you decrease the collision domain diameter. It decreases approximately by the factor of 10 in the example given above.,The response is correct as it answers the change in the diameter scale accurately.,Correct,1.0
f5b8b3e1a19a408398a6f8c813758c34,What are extension headers in IPv6 and where are they located in a packet? What is the main advantage of extension headers compared to IPv4?,"Extension headers are used to extend the fixed IPv6 header with additional, optional network layer information. If present, they are located between the fixed header/main header and payload/upper-layer header/ transport-layer header.

Main advantage: One of the following advantages are considered fully correct:
1. It allows the appending of new options without changing the header.
2. IPv6 packets with optional headers are typically processed faster/simpler by intermediate devices as most of the options are ignored (except “Hop-by-Hop Extension”) while they are processed by all routers in IPv4 unless ordered otherwise.",It's a way to extend the header and put additional information between the header and the payload and that's also where they are located (between header and payload). They are optional and therefore there can be more space for the payload which helps to overcome the size limitation compared with IPv4.,"The response answers the description and location of extension headers correctly. As even the option field in the IPv4 header is optional, there is no added advantage over the IPv4 option field in terms of space. The other advantage is correct.",Partially correct,0.5
fc4937fff96e4c2386cf3432846864c1,"In the lecture you have learned about congestion control with TCP. Name the 2 phases of congestion control and explain how the Congestion Window (cwnd) and the Slow Start Threshold (ss_thresh) change in each phase (after initialization, where cwnd = 1 and ss_thresh = advertised window size) in 1-4 sentences total.","Slow start: ss_thresh is constant, increment cwnd by one every time a segment is acknowledged until ss_tresh is reached, then slowed increase of cwnd Congestion Avoidance: cwnd is reset to 1 after adjusting ss_tresh = cwnd / 2","Phase 1: Slow start
Each time a segment is acknowledged the cwnd is multiplied by two till the ss_thresh is reached or a packet is lost. After the ss_thresh is reached we change to phase 2 - Congestion avoidance.
Phase 2:Congestion Avoidance
After each Acknowledgment the cwnd is increased by one until a packet is lost.

When a packet is lost(timeout) on either phase the ss_thresh is set to 50% of the current size of the congestion windows and the cwnd is set to one.",Correct.,Correct,1.0
9ebeb5859817411a909e19c50fdd7114,Name the 3 service classes the Data Link Layer offers and explain the differences between the classes.,"1.unconfirmed connectionless - no ACK, loss of data possible, no flow control, no connect or disconnect.
2.confirmed connectionless - with ACK, no loss of data (timeout and retransmit instead→ duplicates and sequence errors possible), no flow control, no connect or disconnect.
3.connection-oriented - no data loss, duplication or sequencing errors. Instead a 3 phased communication with connect and disconnect, and flow control","Unconfirmed Connectionless Service:
Data is transmitted through isolated independent frames without acknowledgement that data has arrived.  

Confirmed Connectionless Service:
Data is transmitted through isolated independent frames and each frame is acknowledged. If the receiver doesn’t acknowledge data within a certain amount of time, timeout and retransmits are possible.

Connection-Oriented Service: 
3 phased communication, where connection between parties is established through handshakes. The data is then transmitted through frames and each frame is acknowledged. After data transmission is over the parties disconnect from each other.",The response answers the services' names and differences correctly.,Correct,1.0
76569e52addc4bb6bd15fd1929f1da47,Name the 3 service classes the Data Link Layer offers and explain the differences between the classes.,"1.unconfirmed connectionless - no ACK, loss of data possible, no flow control, no connect or disconnect.
2.confirmed connectionless - with ACK, no loss of data (timeout and retransmit instead→ duplicates and sequence errors possible), no flow control, no connect or disconnect.
3.connection-oriented - no data loss, duplication or sequencing errors. Instead a 3 phased communication with connect and disconnect, and flow control","The three service classes are:- unconfirmed connectionless service.There is no connection establishment or release (compared to connection-oriented service).The frames are sent by the source without any knowledge if they arrive at the receiving side or not, because there is no acknoledgement from the receiver (in contrast with the confirmed services). Due to the missing response, there is no possibility of flow control or loss detection.- confirmed connectionless service.There is also no connection establishment or release (compared to connection-oriented service).In contrast to the unconfirmed service, each frame will be acknowledged by the receiver. This means that frame loss can be detected by the sender after a certain amount of time and it can retransmit the frame. Due to missing frame numbering, the receiver is unable to detect duplicate frames caused by retransmission and it also unable to detect errors in the sequence of frames.- (confirmed) connection-oriented service.Source and destination establish a connection (to setup buffers, counters, etc.) before starting to transfer data (in contrast to connectionless services).The receiver acknowledges each frame which allows the sender to detect packet loss (in contrast to unconfirmed connectionless service), but each frame is numbered so that duplicated frames and sequencing errors can be detected (in contrast to confirmed connectionless service). And, finally, we got flow control (the connectless services miss it).",The response answers the services' names and differences correctly.,Correct,1.0
63cc7cb0f16141898827e0e3778afe06,Write-down all addresses in Class A networks that are reserved.,126 Class A nets can be addressed in classful IP addressing (1.xx.yy.zz - 126.xx.yy.zz) 127.xx.yy.zz is reserved for loopback testing 0.xx.yy.zz can be accepted if stated accordingly (definitions defer whether this is in Class A),"0.0.0.0
127.0.0.0 – 127.255.255.255",Correct,Correct,0.5
d733bad727c843249ec09b35fd575cf5,WHAT are the challenges of Mobile Routing compared to routing in fixed and wired networks? Please NAME and DESCRIBE two challenges.,"Possible Challenges:
1.Adaptation: The network has to handle the dynamic positioning of the nodes/topology changes. Additionally, nodes can leave or join the network anywhere (within signal range) at any time.
2.Security: Interception of packets or injection of faulty packages is easily possible in wireless networks. This may necessitate encryption and authentication.
3.Medium Access Control: Wireless networks feature new possibilities for inference and collisions of the transmitted signals. See the following correct example challenges:
i)Hidden Terminal: Nodes’ transmissions may collide at other nodes without them noticing, because they are out of detection range of each other (A and C in this example) and therefore sense the medium to be free even though there is an overlap of the transmission ranges. 
ii)Exposed Terminal: Nodes (C in this example) may not realize they could send collision-free, because a node in their detection range (B) is sending and they, therefore, detect the medium as busy, but the sending node (B) is out of the detection range of the destination node (D) so that no collision would occur.
iii)Near and Far Terminals: Signal strength decreases proportionally to the square of distance, so closer nodes may drown out the weaker signals of nodes farther away.
4.Quality of Service (QoS): Due to the rapidly changing network topology, imprecise network information, and resource constraints of participating nodes, it is challenging to provide the desired QoS. Additionally, signal quality may also decline due to noise and occlusion.
5.Scalability: Since it is not possible to know the number of participating nodes beforehand, it is vital that routing protocols, etc. are capable of dealing with increasing network sizes and workloads. 
6.Heterogeneity: Nodes may have different capabilities, responsibilities, and constraints, e.g. processing capacity, transmission ranges
7.Dependability: Providing consistent, performant, and reliable routing behavior that higher-level services can trust is challenging in such a dynamic environment. 
8.Power Consumption: As most mobile devices are battery-powered, power consumption becomes an important optimization factor in routing, etc.","Hidden Terminal: Two Nodes (A,C) that can not hear each other want to send to the same other node(B).  If A sends to B and C thinks B is free and sends to it, it is called carrier sense failure. The node A can not detect the collision. This is called collision detection failure. The Node A is “hidden” for C and vice versa. Exposed Terminal: Here, a node (e.g. C) waits falsely for being able to send to another node (e.g. D), because another node (e.g. B) is sending at the same time and reaching C, but not D. Because of this,C is waiting to send to D, thinking the messages would be corrupted by B, although D would be able to receive the messages from C.","The response describes the two challenges correctly except that in the hidden terminal, it is the channel that is sensed to be free not the node B.",Partially correct,0.875
e841b2fb721b4f0494f4f97e44aa5699,What requirement has to be met so that you can use the piggybacking extension to the sliding window protocol?,Piggybacking only makes sense if there is a full-duplex or semi-duplex connection between sender and receiver i.e.  two-way communication or Frames must contain additional field for acknowledgement.,The communication system must operate in full-duplex mode for using piggybacking in the sliding window protocol.,The response answers the underlying requirement correctly.,Correct,1.0
8cfdd396cc084518987f0d805f49e3e1,What are the objectives of IPv6? Please state at least 4 objectives. ,"To support billions of end-systems.
To reduce routing tables.
To simplify protocol processing with Simplified header.
To increase security.
To support real time data traffic (quality of service).
Flow label, traffic class.
To provide multicasting.
To support mobility (roaming).
To be open for change (future): extension headers for additional change incorporation.
To coexistence with existing protocols.","IPv6 offers improvements over short comings of IPv4. Following are 4 objectives:
1. Support for individual address for billions of end systems
2. Has integrated Security features
3. Support for real time data traffic (quality of service) - Flow Label and Traffic Class
4. Support mobility (Roaming)",The objectives of IPv6 mentioned in the response are completely correct.,Correct,1.0
2f6bf5ddc64346f9b6b64e8bc747c203,Name the 3 service classes the Data Link Layer offers and explain the differences between the classes.,"1.unconfirmed connectionless - no ACK, loss of data possible, no flow control, no connect or disconnect.
2.confirmed connectionless - with ACK, no loss of data (timeout and retransmit instead→ duplicates and sequence errors possible), no flow control, no connect or disconnect.
3.connection-oriented - no data loss, duplication or sequencing errors. Instead a 3 phased communication with connect and disconnect, and flow control","- Unconfirmed Conn.less Service
at this layer you can send a data layer and you as a sender will not be able to check, if the data unit arrived. That means loss of data is possible. (Upper layer have to check if the data is corrupted)

- Confirmed Conn.less Service
When a receiver gets data it send an acknowledgement back to the sender to let it know it arrived. If after a certain time frame the receiver did not send the acknowledgement, the sender will retransmit the data 

- Connection-Oriented Service
Needs a 3-phased communication:
1. Connection: sender sends a connect request and receiver responses to confirm the connection
2. Data Transfer: multiple Data can be transfered between each other 
3. Disconnection: the disconection must be requested and acknowledged from both communication partners to disconnect","The response answers the services' names and differences correctly. But there is no common theme between them, the first two services' difference is about acknowledgements and the third service's difference is about how a connection is established.",Partially correct,0.75
22438bd90a11451f98faabf127fea6aa,Name the 3 service classes the Data Link Layer offers and explain the differences between the classes.,"1.unconfirmed connectionless - no ACK, loss of data possible, no flow control, no connect or disconnect.
2.confirmed connectionless - with ACK, no loss of data (timeout and retransmit instead→ duplicates and sequence errors possible), no flow control, no connect or disconnect.
3.connection-oriented - no data loss, duplication or sequencing errors. Instead a 3 phased communication with connect and disconnect, and flow control","Unconfirmed connectionless service:
-No connect and disconnect
-Loss of data possible
-No flow control
-Data transmitted only in one direction (sender to receiver)
-Applications: L1 communication channels with very low error rate, usually used in local area networks

Confirmed connectionless service:
-No connect and disconnect
-No loss (sender gets an acknowlegement of each frame sent. if sender doesn’t receive an acknowlegement within a certain time interval, data will be retransmitted to receiver)
-No flow control
-Data transmitted only in one directoin (sender to receiver)
-Duplicates and sequence errors may happen due to retransmit
-Applications: L1 communication channels with high error rate, e.g. mobile communication

Connection-oriented service:
-3-phased communication (connection, data transfer, disconnection)
-Data transmitted in both directions
-No loss (Reason is similar to confirmed conn.less service)
-Flow control
-No duplicates and sequence errors(Each frame sent on this connection is numbered and received only once.)",The response answers the services' names and differences correctly.,Correct,1.0
8c766346f6a8420ca7459041f6df16ff,What requirement has to be met so that you can use the piggybacking extension to the sliding window protocol?,Piggybacking only makes sense if there is a full-duplex or semi-duplex connection between sender and receiver i.e.  two-way communication or Frames must contain additional field for acknowledgement.,"You need to have duplex operation. Furthermore, this requires two sequence numbers, one for each transmission direction since you have a sliding window on both sides for sending AND for receiving.",The response answers the underlying requirement correctly.,Correct,1.0
feab1f08148949a19938be1e590c5963,Assume you have a local network with 3 users that are all interconnected and have perfect clocks. Typically the network is often congested as all users generate more traffic than the link’s capacities. Which of the encoding techniques introduced in the lecture should be used in this network to encode bitstreams? Give two reasons for your answer in 2-4 sentences.,"Binary Encoding, as it is the most efficient in terms of bandwidth since you get a full bit per baud instead of only 0.5. Additionally, you do not have to deal with clock drift and various ticking rates as all clocks are perfect. Therefore, self-clocking / clock recovery is not as necessary. Simple and cheap is also acceptable as one of the reasons.","Binary Encoding:
It has good utilization of bandwidth 1 bit per baud.
The disadvantage of ""no self clocking feature"" is eliminated by the fact that the three communication partners have perfect clocks.",Correct.,Correct,2.5
14a7e2865ad047e793f06adb974dee39,Why can duplicate packets be a problem in a network? Please state your answer in a single sentence.,if the receiver is not capable of differentiating between valid and duplicated packets it may act on the same information twice.,They create more traffic and reduce bandwith as well as available processing power,The response is correct.,Correct,0.5
d3d1ade18546467eae5adbdd121c1d5b,WHICH PROPERTY of spanning trees makes them appealing for broad- and multicasting? EXPLAIN how you can modify Link State Routing to construct a spanning tree for multicasting.,"Property: There is a single unique path between every pair of nodes in the tree. Alternatively, you can say that spanning trees are subnets of a network that do not contain loops but contain all nodes. This means that no unnecessary duplicates are distributed in the network when forwarding packets using that tree structure.

Spanning Tree with Link State Routing: Each intermediate system knows which multicast groups it belongs to, but initially doesn’t know which other IS belong to the groups. Therefore, you can add multicast group information to the link state packet and each node can construct multicast trees once the full network topology and group information are distributed in the whole network, as each node then has the complete state information stored locally (e.g. with Prim or Kruskal)",property : 1.Use sink tree (or other spanning tree)  for router initiating broadcast  2.subset of subnets including all routers with no loops  All IS send link state packets periodically  -Containing information  -distance to neighbors  -EXPANDED by information on  multicast groups  -By broadcast to all the others    Each IS calculates a multicast tree  -From the now locally available and  complete state information    Based on the information about the  multicast tree  -IS determines the outgoing lines  -On which packets have to be transmitted,The response correctly identifies the spanning-tree property that makes it appealing for broadcast and multicast and how the link-state algorithm is modified to construct a  multicast spanning tree.,Correct,1.0
a5c2f221567d411e9d07c2adb75a948f,Discuss 3 methods (each with at least one advantage and disadvantage) that address the problem of duplicate packets on the transport layer in a connection-oriented service.,"1. to use temporarily valid TSAPs -method: -TSAP valid for one connection only -generate always new TSAPs -evaluation -in general not always applicable:-process server addressing method not possible, because -server is reached via　a designated/known TSAP - some TSAPs always exist as ""well-known"" 2. to identify connections individually -method: -each individual connection is assigned a new SeqNo and -endsystems remember already assigned SeqNo -evaluation -endsystems must be capable of storing this information -prerequisite: -connection oriented system (what if connection-less?) -endsystems, however, will be switched off and it is necessary that the information is reliably available whenever needed 3. to identify PDUs individually: individual sequential numbers for each PDU -method: -SeqNo basically never gets reset -e.g. 48 bit at 1000 msg/sec: reiteration after 8000 years -evaluation -higher usage of bandwidth and memory -sensible choice of the sequential number range depends on -the packet rate -a packet's probable ""lifetime"" within the network","1. to use temporarily valid TSAPs
advantage：low usage of bandwidth and memorydisadvantage:process server addressing method not possible2. to identify connections individually
advantage：

disadvantage:endsystems must be capable of storing this information3.to identify PDUs individuallyadvantage:highly applicabledisadvantage:sensible choice of the sequential number range depends on the packet rate",The response is correct,Partially correct,1.25
7618d3f2f4de4edea473ddbf81afe92f,WHAT are the challenges of Mobile Routing compared to routing in fixed and wired networks? Please NAME and DESCRIBE two challenges.,"Possible Challenges:
1.Adaptation: The network has to handle the dynamic positioning of the nodes/topology changes. Additionally, nodes can leave or join the network anywhere (within signal range) at any time.
2.Security: Interception of packets or injection of faulty packages is easily possible in wireless networks. This may necessitate encryption and authentication.
3.Medium Access Control: Wireless networks feature new possibilities for inference and collisions of the transmitted signals. See the following correct example challenges:
i)Hidden Terminal: Nodes’ transmissions may collide at other nodes without them noticing, because they are out of detection range of each other (A and C in this example) and therefore sense the medium to be free even though there is an overlap of the transmission ranges. 
ii)Exposed Terminal: Nodes (C in this example) may not realize they could send collision-free, because a node in their detection range (B) is sending and they, therefore, detect the medium as busy, but the sending node (B) is out of the detection range of the destination node (D) so that no collision would occur.
iii)Near and Far Terminals: Signal strength decreases proportionally to the square of distance, so closer nodes may drown out the weaker signals of nodes farther away.
4.Quality of Service (QoS): Due to the rapidly changing network topology, imprecise network information, and resource constraints of participating nodes, it is challenging to provide the desired QoS. Additionally, signal quality may also decline due to noise and occlusion.
5.Scalability: Since it is not possible to know the number of participating nodes beforehand, it is vital that routing protocols, etc. are capable of dealing with increasing network sizes and workloads. 
6.Heterogeneity: Nodes may have different capabilities, responsibilities, and constraints, e.g. processing capacity, transmission ranges
7.Dependability: Providing consistent, performant, and reliable routing behavior that higher-level services can trust is challenging in such a dynamic environment. 
8.Power Consumption: As most mobile devices are battery-powered, power consumption becomes an important optimization factor in routing, etc.","Security: Since listening to wireless communication does not require a physical presence within the building, a new focus has to be drawn to securing the network protocols against for example man-in-the-middle attacks. Error detection and correction: Errors in wireless communication are harder to detect and correct as the geologic topology of the network can change rapidly. While we can detect jams in ethernet pretty reliably this challenge becomes hard when clients move during data transfer",Both the stated challenges are correct.,Correct,1.0
256ce7df7d184c8ca28b8f76f27e935d,"Please explain the problem with ""Distributed Queue Dual Buses"" that was discussed in the lecture in 1-3 sentences.",Depending on your position in the bus station have a disadvantage/advantage when reserving transmission rights.,The issue is called fairness. It depends on the position of the station how easy it has access to the data. Not each station has the same oportonity.,The response correctly answers the problem present in DQDB and also provides an appropriate reason for it.,Correct,1.0
6799d8f0900344e7ab6e1aa5056fbfaf,WHICH PROPERTY of spanning trees makes them appealing for broad- and multicasting? EXPLAIN how you can modify Link State Routing to construct a spanning tree for multicasting.,"Property: There is a single unique path between every pair of nodes in the tree. Alternatively, you can say that spanning trees are subnets of a network that do not contain loops but contain all nodes. This means that no unnecessary duplicates are distributed in the network when forwarding packets using that tree structure.

Spanning Tree with Link State Routing: Each intermediate system knows which multicast groups it belongs to, but initially doesn’t know which other IS belong to the groups. Therefore, you can add multicast group information to the link state packet and each node can construct multicast trees once the full network topology and group information are distributed in the whole network, as each node then has the complete state information stored locally (e.g. with Prim or Kruskal)","The central node of the spanning tree can generate a copy of a packet for each required outgoing line, therefore minimzing the overhead/network load. Every node measures the distance to its adjacent IS and distributes this local link state information expanded by information on multicast groups in a packet to all IS. Therefore, each node can calculates a multicast tree and complete state information. Based on the information about the multicast tree the IS determines the outgouing lines on which packets have to be transmitted.","There is a unique path to reach all nodes from another node, so only a central node generating a copy of the packet and that leading to reduced load is not correct. The explanation for modifying the link-state algorithm to construct a  multicast spanning tree is correct.",Partially correct,0.5
4598fc9e20074bebaa4fd48ed6cf4456,Why can duplicate packets be a problem in a network? Please state your answer in a single sentence.,if the receiver is not capable of differentiating between valid and duplicated packets it may act on the same information twice.,"Duplikate sind ein Problem, da der Empfänger diese als neue Daten interpretieren und somit doppelt darauf reagieren könnte. (Beispiel aus der VL, bei dem doppelt Geld von der Bank überwiesen wurde).",The response is correct.,Correct,0.5
b01f92db9c2f4244a58156a8da798fec,"Consider a single server queueing system with a buffer of size 10. Let us assume that 9 packets arrive per second and 10 packets are served per second on an average. Assume you monitor the system for exactly one minute after the system reaches equilibrium. How many seconds would you expect the system to be in a state in which there are less than 10 packets waiting in the queue? You need to justify your answer by showing steps involved; calculations, however, need not be included. headers.","Since we have a buffer size (N) of 10, we will always have less than 10 packets waiting in the queue unless there are exactly 10 packets in the queue. Therefore, we first calculate the probability of the system being full/having 10 packets in the queue. This is also called “blocking probability” or P_B.
P_B = ((1 - utilization) * utilization^N) / 1 - utilization^(N+1) = ((1-0.9) * 0.9^10) / (1 - 0.9^11) = 0.0508
Alternatively to the blocking probability, it is also valid to directly calculate P(X less than 10) = (1 -P_B) by summing up the probabilities for 0, 1, …, 9 packets to be in the queue. To calculate the expected time where the system is not blocked in the 60-second observation time-frame, we simply multiply the time frame with P(X less than 10) or the complement of P_B (0.25p) = 60 * (1-P_B) = 56.9512 seconds","p = 9/10 = 0.9. packets = customers.
Blocking probability -> probability that 10 customers are in the system = (1-p)p^10/(1-p^11)  -> 0.05
The probability that the system is full/blocked/ Has teen customers is 5% the other 95% represents that the system has less than 10 customers.
So in the interval 60 seconds, we expect less than 10 customers for about 60s*0,95 = 57 seconds.",The response correctly states the non-blocking time and provides a valid justification for the calculation.,Correct,1.0
6167b22085cb41bca735d5811352d0a3,"Consider the following topology from the exercise. This time, node A wants to distribute a packet using Reverse Path Broadcast (RPB). Assume that every IS knows the best path to A and also whether they are the next hop of their neighbors on the unicast path to A.Please list all the packets which are sent together with the information whether they will be forwarded or dropped at the receiving nodes. Use the following notation: (sender, receiver, drop) for dropped and (sender, receiver, forward) for forwarded packets. Please group these tuples according to the number of hops the packets have travelled so far. For dropped packets, please specify the reason why the packet has been dropped in a few words.Example for the notation:Hop 1:(C, A, forward)(C, B, drop) <= describe reason hereHop 2:(A, D, drop) <= describe reason here","Hop 1 :(A, B, forward),(A, C, forward), (A, D, drop) <= reason: remaining neighbors C and F do not use D as the next hop to get to A Hop 2 :(B, E, forward),(C, F, drop), <= reason: remaining neighbors D, E, G do not use F as the next hop to get to A Hop 3 :(E, G, forward)Hop 4 :(G, H, drop) <= reason: H is only connected to G, packet is not forwarded to incoming link","Hop 1: (A,B,forward)
             (A,C,forward)
             (A,D,drop)-> C directly connected to A, path to F too long
             
Hop 2; (B,E,forward)
             (C,F,drop) -> E and D already received the information, path to G too long
Hop 3: (E,G,forward)
Hop 4: (G,H,drop) - last node in the system",The response is correct.,Correct,2.5
abee516083134be3bacd0d8931628f6a,"Consider the following network topology from the lecture:With routing, we want to find the best path for our packets. For this, we first need to define a metric to evaluate the quality of a path. One possible choice could be the current load (i.e. the current utilization in terms of sent packets/bytes) on this path. Assume that A wants to send data to G, could this routing strategy cause any problems at the receiver end? Please explain your answer in 1-2 sentences.","Yes, using the current load to find the best path can lead to fluctuations/oscillations when there is more than one path between any pair of end systems in the network (here: CF and EI). This can cause packet reorderings at the receiving side.","This could cause a problem, because the network state is not taken into account. So if for example the topology changes, there could appear problems with to much load/traffic on a part of the route from A to G.","The network state is taken into account, because we evaluate the quality of the path by comparing the current load on the path.",Partially correct,0.5
c939993f45564a83bb13021582110783,"Let us assume that you flip a coin 6 times where the probability of heads (H) showing up is 0.6. Please arrange the following events in the increasing order of their likelihood (i.e., least probable → most probable): ● Event A: you see at least three H’s ● Event B: you see the sequence HHHTTT ● Event C: you see exactly three H’s Include justification in your answer headers.","The correct sequence is BCA , where B is the least probable. One of the following justifications should be given:
		● Event B is a subset/part/special case of C, and C is a subset/part/special case of A
		● Event B is more specific/strict than C and C is more specific/strict than A
		● An actual, correct calculation of the probabilities:
		○ P(B) = 0.6 * 0.6 * 0.6 * 0.4 * 0.4 *0.4 = 0.6^3 *0.4^3 = 0.013824 
		○ P(C) = (6 choose 3) * P(B) = 0.27648 
		○ P(A) = P(C) + P(Y=4) + P(Y=5) + P(Y=6) = 1 - P(Y=0) - P(Y=1) - P(Y=2)
		= (6 choose 3) * 0.6^3 * 0.4^3 + (6 choose 4) * 0.6^4 * 0.4^2 +(6 choose 5) *
		0.6^5 * 0.4 + (6 choose 6) * 0.6^6
		= 0.27648 + 15 * 0.020736 + 6 * 0.031104 + 1 * 0.046656
		= 0.8208 
		○ The answer may be rounded to up to 2 decimal places, e.g. P(B) = 0.01 or
		P(B) = 0.014
		○ It is also sufficient to give a formula without the actual calculation, if it is apparent that P(B) less than P(C) less than P(A), e.g. by stating P(C) = 20 * P(B)","-	Event A: P(#H >= 3) = P(3)+P(4)+P(5)+P(6) = 0.8208
-	Event B: P = 0.6^3*0.4^3 = 0.0138
-	Event C: P = P(3) = #possible combination * 0.6^3 * 0.4^3 = 0.2765
        => B, C, A",The response correctly answers the order of the events with appropriate justification.,Correct,1.0
781f82019b244bb5857322c5daaeafec,Why can duplicate packets be a problem in a network? Please state your answer in a single sentence.,if the receiver is not capable of differentiating between valid and duplicated packets it may act on the same information twice.,"Duplicate Packets require Resources without transmitting unique information/data between nodes, which also increases the amount of collisions.",The response is correct.,Correct,0.5
